city,state,lat,lng
Olancha,CA,36.2818827,-118.0064718
Round Valley,CA,37.4193758,-118.5876191
Bishop,CA,37.3635404,-118.3951101
Tecopa,CA,35.8482993,-116.2264127
Soquel,CA,36.9880057,-121.9566267
Rio Del Mar,CA,36.9573339,-121.8834813
Capitola,CA,36.9752283,-121.953293
Ridgemark,CA,36.8124564,-121.3657673
Del Monte Forest,CA,36.5863492,-121.9474558
Spreckels,CA,36.6219046,-121.6468895
Moss Landing,CA,36.8044003,-121.7868953
Pajaro,CA,36.9041201,-121.7485609
Prunedale,CA,36.7757907,-121.6696689
San Ardo,CA,36.0205207,-120.9051826
San Lucas,CA,36.1288547,-121.0204672
Carmel-By-The-Sea,CA,36.5552387,-121.9232879
Del Rey Oaks,CA,36.5932934,-121.8349515
Cutler,CA,36.5232834,-119.2867823
Ducor,CA,35.8916196,-119.047324
Earlimart,CA,35.8841206,-119.2723328
East Orosi,CA,36.5480054,-119.2606704
Springville,CA,36.1302265,-118.8181495
Orosi,CA,36.5449499,-119.2873384
Pixley,CA,35.9685649,-119.2917785
Richgrove,CA,35.7966198,-119.1078814
Three Rivers,CA,36.4388364,-118.9045445
Tipton,CA,36.0593973,-119.3120577
Traver,CA,36.4552287,-119.4848471
Woodville,CA,36.0935637,-119.1989975
Strathmore,CA,36.145507,-119.0606587
Terra Bella,CA,35.962453,-119.0442687
Dinuba,CA,36.5432837,-119.3870656
Avenal,CA,36.0041223,-120.1290272
Stratford,CA,36.1893956,-119.8231877
Corcoran,CA,36.098007,-119.5604015
Mentone,CA,34.070013,-117.1344806
Morongo Valley,CA,34.046955,-116.5808472
Mountain View Acres,CA,34.496663,-117.3489352
Running Springs,CA,34.2077859,-117.1092049
San Antonio Heights,CA,34.1555638,-117.6564437
Chino,CA,34.0122346,-117.688944
Chino Hills,CA,33.993796,-117.758884
Wrightwood,CA,34.3608341,-117.6333884
Adelanto,CA,34.5827699,-117.409215
Barstow,CA,34.8985937,-117.022818
Big Bear Lake,CA,34.2438964,-116.9114215
Colton,CA,34.0739016,-117.3136547
Shandon,CA,35.6552465,-120.3754325
Nipomo,CA,35.0427547,-120.4759986
Oceano,CA,35.0988648,-120.612393
San Miguel,CA,35.7524679,-120.6962826
Arroyo Grande,CA,35.1185869,-120.5907252
Atascadero,CA,35.4894169,-120.6707255
Templeton,CA,35.5496939,-120.7060049
Derby Acres,CA,35.2471876,-119.5954004
Dustin Acres,CA,35.2194092,-119.3906711
South Taft,CA,35.1346895,-119.4562301
Squirrel Mountain Valley,CA,35.6232866,-118.4098058
Stallion Springs,CA,35.0888553,-118.6425912
Mettler,CA,35.0638557,-118.9701023
Mojave,CA,35.0524699,-118.1739645
Mountain Mesa,CA,35.6393975,-118.4056391
North Edwards,CA,35.0166405,-117.8328431
Oildale,CA,35.4196799,-119.0195452
Onyx,CA,35.6902305,-118.220634
Randsburg,CA,35.3685739,-117.6581161
Rosamond,CA,34.8641446,-118.1634075
Rosedale,CA,35.3835708,-119.1453834
Tupman,CA,35.2980185,-119.3512247
Valley Acres,CA,35.2060764,-119.406783
Weedpatch,CA,35.2380173,-118.9151002
Weldon,CA,35.6657864,-118.2903579
Wofford Heights,CA,35.7068961,-118.4561967
Arvin,CA,35.209129,-118.828431
Bakersfield,CA,35.3732921,-119.0187125
California City,CA,35.125801,-117.9859038
Taft Heights,CA,35.1346895,-119.4726196
Delano,CA,35.7688425,-119.2470536
Montecito,CA,34.4366626,-119.6320753
Orcutt,CA,34.8652574,-120.4359966
Santa Ynez,CA,34.6144313,-120.079868
Vandenberg Village,CA,34.7083155,-120.4676641
Buellton,CA,34.613597,-120.1926505
Carpinteria,CA,34.3988838,-119.5184564
Summerland,CA,34.4213845,-119.5965173
Meiners Oaks,CA,34.4469383,-119.2792795
Mira Monte,CA,34.4336056,-119.2851131
Oak Park,CA,34.1791716,-118.7628685
Oak View,CA,34.399996,-119.3001134
Piru,CA,34.4152743,-118.7939824
Camarillo,CA,34.2163937,-119.0376023
Littlerock,CA,34.521104,-117.9836793
East Whittier,CA,33.9633461,-118.018121
East Los Angeles,CA,34.0239015,-118.1720157
South San Gabriel,CA,34.0625103,-118.0903465
South San Jose Hills,CA,34.0127895,-117.9047845
South Whittier,CA,33.9608463,-118.0417328
Quartz Hill,CA,34.6452645,-118.2181308
Rowland Heights,CA,33.9761238,-117.9053395
Val Verde,CA,34.4449952,-118.657589
Valinda,CA,34.0452883,-117.9436749
Carson,CA,33.8314058,-118.2820165
Cerritos,CA,33.8583484,-118.0647871
Claremont,CA,34.0966764,-117.7197785
Vincent,CA,34.5005487,-118.1164615
Walnut Park,CA,33.9680703,-118.2250723
West Whittier-Los Nietos,CA,33.9760015,-118.068925
Willowbrook,CA,33.9169602,-118.2550726
Agoura Hills,CA,34.1363945,-118.7745348
Alhambra,CA,34.095287,-118.1270146
Arcadia,CA,34.1397292,-118.0353449
Artesia,CA,33.8658484,-118.0831212
Avalon,CA,33.3428065,-118.3278506
Azusa,CA,34.1336186,-117.9075627
Baldwin Park,CA,34.0852868,-117.9608978
Bell,CA,33.9775142,-118.1870156
Bell Gardens,CA,33.9652918,-118.1514588
Bellflower,CA,33.8816819,-118.1170117
Beverly Hills,CA,34.0736204,-118.4003563
Bradbury,CA,34.1469511,-117.9708982
Burbank,CA,34.1808392,-118.3089661
Calabasas,CA,34.1577833,-118.6384203
Huntington Park,CA,33.9816812,-118.2250725
Industry,CA,34.0197335,-117.9586754
Inglewood,CA,33.9616801,-118.3531311
Irwindale,CA,34.1069527,-117.9353413
Commerce,CA,34.0005691,-118.1597929
Compton,CA,33.8958492,-118.2200712
Covina,CA,34.0900091,-117.8903397
Cudahy,CA,33.9605701,-118.1853486
Culver City,CA,34.0211224,-118.3964665
Diamond Bar,CA,34.0286226,-117.8103367
Downey,CA,33.9400143,-118.1325688
Duarte,CA,34.1394513,-117.9772873
Mecca,CA,33.571692,-116.0772244
Mira Loma,CA,33.9925135,-117.5164389
Nuevo,CA,33.801408,-117.145866
Pedley,CA,33.9752919,-117.4758817
Romoland,CA,33.7458534,-117.1750335
Rubidoux,CA,33.9961256,-117.4056018
Thousand Palms,CA,33.8200183,-116.3902887
Valle Vista,CA,33.7477981,-116.8933555
Cathedral City,CA,33.7797426,-116.4652911
Coachella,CA,33.6803003,-116.173894
Winchester,CA,33.706966,-117.0844733
Woodcrest,CA,33.8822392,-117.3572651
Banning,CA,33.9255713,-116.8764103
Beaumont,CA,33.9294606,-116.977248
Blythe,CA,33.6103022,-114.5963456
Calimesa,CA,34.0039039,-117.0619755
Canyon Lake,CA,33.6850215,-117.2730931
Sunnyslope,CA,34.0119582,-117.4333807
Indian Wells,CA,33.7186333,-116.3083426
Indio,CA,33.7205771,-116.2155619
Corona,CA,33.8752935,-117.5664384
Desert Hot Springs,CA,33.961124,-116.5016784
North Tustin,CA,33.764462,-117.7939431
Rossmoor,CA,33.7855722,-118.0850642
Aliso Viejo,CA,33.565038,-117.727116
Anaheim,CA,33.8352932,-117.9145036
Brea,CA,33.9166805,-117.9000604
Buena Park,CA,33.8675143,-117.9981181
Irvine,CA,33.6694649,-117.8231107
Costa Mesa,CA,33.6411316,-117.9186689
Cypress,CA,33.8169599,-118.0372852
Dana Point,CA,33.4669721,-117.6981075
Spring Valley,CA,32.744774,-116.998916
Pine Valley,CA,32.8214402,-116.5291841
Rainbow,CA,33.4103083,-117.1478096
Ramona,CA,33.0417111,-116.868082
Rancho San Diego,CA,32.7472748,-116.9353032
Rancho Santa Fe,CA,33.0203211,-117.202813
Valley Center,CA,33.2183701,-117.0341967
Chula Vista,CA,32.6400541,-117.0841955
Winter Gardens,CA,32.8311613,-116.9333599
Carlsbad,CA,33.1580933,-117.3505939
Imperial Beach,CA,32.5839444,-117.1130849
Coronado,CA,32.6858854,-117.1830891
Del Mar,CA,32.9594891,-117.2653146
Desert Shores,CA,33.4041996,-116.039724
Niland,CA,33.2400366,-115.5188756
Ocotillo,CA,32.7386713,-115.99418
Palo Verde,CA,33.432807,-114.7321814
Salton City,CA,33.2986497,-115.9561112
Salton Sea Beach,CA,33.3750346,-116.0119455
Seeley,CA,32.7931129,-115.6911118
Winterhaven,CA,32.739491,-114.6346751
Brawley,CA,32.9786566,-115.530267
Calexico,CA,32.6789476,-115.4988834
Calipatria,CA,33.1255957,-115.5141538
Imperial,CA,32.8475529,-115.5694391
Etna,CA,41.4568065,-122.8947551
Fort Jones,CA,41.6076387,-122.8403099
Montague,CA,41.7281985,-122.5278007
Mount Shasta,CA,41.3098746,-122.3105666
Eureka,CA,40.8020712,-124.1636729
Ferndale,CA,40.5762406,-124.2639442
Fortuna,CA,40.5981867,-124.1572756
Rio Dell,CA,40.4993013,-124.1064369
Redding,CA,40.5865396,-122.3916754
Red Bluff,CA,40.1784886,-122.2358302
Portola,CA,39.8104567,-120.4691034
Gridley,CA,39.3637773,-121.6935833
Oroville,CA,39.5137752,-121.556359
Fort Bragg,CA,39.445723,-123.8052935
Point Arena,CA,38.908798,-123.6930726
Orland,CA,39.7473803,-122.1963748
Loyalton,CA,39.6762936,-120.2410385
Marysville,CA,39.1457253,-121.5913547
Lakeport,CA,39.0429506,-122.9158293
Grass Valley,CA,39.2190608,-121.0610606
Nevada City,CA,39.2615606,-121.0160594
Lincoln,CA,38.891565,-121.2930079
Rocklin,CA,38.7907339,-121.2357828
Roseville,CA,38.7521235,-121.2880059
Live Oak,CA,39.2757232,-121.6599701
Placerville,CA,38.7296252,-120.798546
Napa,CA,38.2971367,-122.2855293
Healdsburg,CA,38.6104658,-122.8691609
Rohnert Park,CA,38.3396367,-122.7010984
Petaluma,CA,38.232417,-122.6366524
Elk Grove,CA,38.4087993,-121.3716178
Folsom,CA,38.6779591,-121.1760583
Galt,CA,38.2546373,-121.2999485
Rancho Cordova,CA,38.5890723,-121.302728
Plymouth,CA,38.4818531,-120.844659
Fairfield,CA,38.2493581,-122.0399663
Rio Vista,CA,38.1557502,-121.6913439
Mill Valley,CA,37.9060368,-122.5449763
Novato,CA,38.1074199,-122.5697032
Larkspur,CA,37.9340915,-122.5352539
Escalon,CA,37.7974273,-120.9966033
Lodi,CA,38.1301968,-121.2724473
Ripon,CA,37.741595,-121.1243828
Manteca,CA,37.7974273,-121.2160526
Lathrop,CA,37.8227046,-121.27661
El Cerrito,CA,37.9157581,-122.3116367
Hercules,CA,38.0171441,-122.2885808
Richmond,CA,37.9357576,-122.3477486
Martinez,CA,38.0193657,-122.1341321
Oakley,CA,37.9974219,-121.7124536
Orinda,CA,37.8771476,-122.1796888
Pinole,CA,38.0043667,-122.2988587
Pittsburg,CA,38.0279762,-121.8846806
Pleasant Hill,CA,37.9479786,-122.0607963
Lafayette,CA,37.8857582,-122.1180201
Hughson,CA,37.5968764,-120.8660408
Riverbank,CA,37.7360396,-120.9354895
Modesto,CA,37.6390972,-120.9968782
Newman,CA,37.3138267,-121.0207614
Oakdale,CA,37.7665947,-120.8471545
Patterson,CA,37.4716001,-121.129656
Emeryville,CA,37.831316,-122.2852473
Fremont,CA,37.5482697,-121.9885719
Hayward,CA,37.6688205,-122.0807964
Livermore,CA,37.6818745,-121.7680088
Newark,CA,37.5296593,-122.0402399
Oakland,CA,37.8043722,-122.2708026
Piedmont,CA,37.8243715,-122.231635
Pleasanton,CA,37.6624312,-121.8746789
Madera,CA,36.9613356,-120.0607176
East Palo Alto,CA,37.4688273,-122.1410751
Foster City,CA,37.5585465,-122.2710788
Half Moon Bay,CA,37.4635519,-122.4285862
Redwood City,CA,37.4852152,-122.2363548
Menlo Park,CA,37.4538274,-122.1821871
Millbrae,CA,37.5985468,-122.3871942
Pacifica,CA,37.6138253,-122.4869194
Atherton,CA,37.4613272,-122.197743
Gustine,CA,37.2577171,-120.9988154
Livingston,CA,37.3868826,-120.7235329
Los Banos,CA,37.0582786,-120.8499151
Merced,CA,37.3021633,-120.4829677
Firebaugh,CA,36.8588376,-120.4560072
Fowler,CA,36.6305058,-119.6784697
Fresno,CA,36.7477272,-119.7723661
Reedley,CA,36.5963395,-119.4504029
Mendota,CA,36.7535611,-120.3815574
Orange Cove,CA,36.624394,-119.3137301
Parlier,CA,36.6116174,-119.5270734
Kerman,CA,36.7235572,-120.059879
Kingsburg,CA,36.5138398,-119.5540175
Gilroy,CA,37.0057816,-121.5682751
Los Altos,CA,37.3852183,-122.1141298
Milpitas,CA,37.4282724,-121.9066238
Monte Sereno,CA,37.236333,-121.992458
Morgan Hill,CA,37.1305012,-121.6543901
Mountain View,CA,37.3860517,-122.0838511
Palo Alto,CA,37.4418834,-122.1430195
Hollister,CA,36.8524545,-121.4016021
Gonzales,CA,36.5066296,-121.4443806
Greenfield,CA,36.3207998,-121.2438138
Marina,CA,36.6844029,-121.802173
Monterey,CA,36.6002378,-121.8946761
Pacific Grove,CA,36.6177375,-121.9166215
King City,CA,36.2127439,-121.1260287
Exeter,CA,36.2960613,-119.1420517
Farmersville,CA,36.2977283,-119.2067767
Lindsay,CA,36.2030064,-119.08816
Porterville,CA,36.06523,-119.0167679
Hanford,CA,36.3274502,-119.6456844
Lemoore,CA,36.3007835,-119.7829107
Fontana,CA,34.0922335,-117.435048
Grand Terrace,CA,34.0339031,-117.3136544
Hesperia,CA,34.4263886,-117.3008784
Highland,CA,34.1283442,-117.2086513
Loma Linda,CA,34.0483474,-117.2611527
Rialto,CA,34.1064001,-117.3703235
Montclair,CA,34.0775104,-117.6897776
Needles,CA,34.8480597,-114.6141315
Ontario,CA,34.0633443,-117.6508876
Rancho Cucamonga,CA,34.1063989,-117.5931084
Redlands,CA,34.0555693,-117.1825381
El Paso De Robles,CA,35.6394065,-120.655849
Grover Beach,CA,35.1216424,-120.6212821
Morro Bay,CA,35.3658075,-120.8499013
Pismo Beach,CA,35.1427533,-120.6412827
Ridgecrest,CA,35.6224561,-117.6708966
Maricopa,CA,35.058858,-119.4009509
Mcfarland,CA,35.6780104,-119.2292748
Guadalupe,CA,34.971644,-120.5718363
Lompoc,CA,34.6391501,-120.4579409
Fillmore,CA,34.3991639,-118.918154
Moorpark,CA,34.285558,-118.8820414
Ojai,CA,34.4480495,-119.242889
Oxnard,CA,34.1975048,-119.1770516
Port Hueneme,CA,34.1477829,-119.1951074
El Monte,CA,34.0686207,-118.0275667
El Segundo,CA,33.9191799,-118.4164652
Gardena,CA,33.8883487,-118.3089624
Glendale,CA,34.1425078,-118.255075
Glendora,CA,34.1361187,-117.865339
Hawaiian Gardens,CA,33.8314045,-118.0728424
Hawthorne,CA,33.9164032,-118.3525748
Hermosa Beach,CA,33.8622367,-118.3995194
Hidden Hills,CA,34.1602832,-118.6523096
Lomita,CA,33.7922392,-118.3150722
Long Beach,CA,33.7669623,-118.1892348
Los Angeles,CA,34.0522342,-118.2436849
Lynwood,CA,33.930293,-118.2114603
Rolling Hills,CA,33.7569615,-118.3539613
Rolling Hills Estates,CA,33.7877943,-118.3581284
Rosemead,CA,34.0805651,-118.072846
Manhattan Beach,CA,33.8847361,-118.4109089
Maywood,CA,33.9866807,-118.185349
Monrovia,CA,34.1480621,-117.9989548
Montebello,CA,34.0094444,-118.1052778
Monterey Park,CA,34.0625106,-118.1228476
Norwalk,CA,33.9022367,-118.081733
Palmdale,CA,34.5794343,-118.1164613
Palos Verdes Estates,CA,33.8005714,-118.3900737
Paramount,CA,33.8894598,-118.1597911
Pasadena,CA,34.1477849,-118.1445155
Pico Rivera,CA,33.9830688,-118.096735
Pomona,CA,34.0552886,-117.7522793
Rancho Palos Verdes,CA,33.7444613,-118.3870173
Redondo Beach,CA,33.8491816,-118.3884078
La Caada Flintridge,CA,34.1991718,-118.1878507
La Habra Heights,CA,33.9608461,-117.9506186
La Mirada,CA,33.9172357,-118.0120086
La Puente,CA,34.0200114,-117.9495083
La Verne,CA,34.1008426,-117.7678355
Lakewood,CA,33.8536269,-118.1339563
Lancaster,CA,34.6980406,-118.1367393
Lawndale,CA,33.887237,-118.3525744
Hemet,CA,33.7475203,-116.9719684
Riverside,CA,33.9533487,-117.3961564
Moreno Valley,CA,33.937517,-117.2305944
Murrieta,CA,33.5539143,-117.2139232
Norco,CA,33.9311257,-117.548661
Palm Desert,CA,33.7222445,-116.3744556
Palm Springs,CA,33.8302961,-116.5452921
Perris,CA,33.7825194,-117.2286478
Rancho Mirage,CA,33.739744,-116.41279
La Quinta,CA,33.6633573,-116.3100095
Lake Elsinore,CA,33.6680772,-117.3272615
Fountain Valley,CA,33.7091847,-117.9536697
Fullerton,CA,33.8702924,-117.925338
Garden Grove,CA,33.7739053,-117.9414477
Huntington Beach,CA,33.660297,-117.9992265
Los Alamitos,CA,33.8030717,-118.0725641
Mission Viejo,CA,33.6000233,-117.6719953
Newport Beach,CA,33.6189101,-117.9289469
Orange,CA,33.7877945,-117.8531119
Placentia,CA,33.8722371,-117.8703363
Rancho Santa Margarita,CA,33.640855,-117.603104
La Habra,CA,33.9319578,-117.9461734
La Palma,CA,33.846404,-118.0467306
Laguna Beach,CA,33.5422475,-117.7831104
Laguna Hills,CA,33.612523,-117.71283
Laguna Niguel,CA,33.5225261,-117.7075526
Laguna Woods,CA,33.6103009,-117.7253305
Lake Forest,CA,33.6469661,-117.689218
El Cajon,CA,32.7947731,-116.9625269
Encinitas,CA,33.0369867,-117.2919818
Escondido,CA,33.1192068,-117.086421
Lemon Grove,CA,32.7425516,-117.0314172
National City,CA,32.6781085,-117.0991967
Oceanside,CA,33.1958696,-117.3794834
Poway,CA,32.9628233,-117.0358646
La Mesa,CA,32.7678288,-117.0230839
El Centro,CA,32.792,-115.5630514
Holtville,CA,32.8111612,-115.3802643
Tulelake,CA,41.9559885,-121.4774916
Weed,CA,41.4226498,-122.3861269
Yreka,CA,41.7354187,-122.6344708
Trinidad,CA,41.059291,-124.1431246
Susanville,CA,40.4162842,-120.6530063
Shasta Lake,CA,40.6804279,-122.3708419
Tehama,CA,40.0271015,-122.1233228
Ukiah,CA,39.1501709,-123.2077831
Willits,CA,39.4096079,-123.3555656
Willows,CA,39.5243265,-122.1935931
Wheatland,CA,39.0098947,-121.4230133
Williams,CA,39.1546137,-122.1494187
Loomis,CA,38.8212889,-121.1930041
Yuba City,CA,39.1404477,-121.6169108
South Lake Tahoe,CA,38.9332411,-119.9843482
West Sacramento,CA,38.5804609,-121.530234
Winters,CA,38.5249065,-121.9708017
Woodland,CA,38.6785157,-121.7732971
Saint Helena,CA,38.5051866,-122.4702578
Yountville,CA,38.4015781,-122.3608105
Santa Rosa,CA,38.4404675,-122.7144314
Sebastopol,CA,38.4021359,-122.8238806
Sonoma,CA,38.291859,-122.4580356
Sacramento,CA,38.5815719,-121.4943996
Sutter Creek,CA,38.3929675,-120.8024357
Suisun City,CA,38.2471183,-122.0085249
Vacaville,CA,38.3565773,-121.9877444
Vallejo,CA,38.1040864,-122.2566367
Sonora,CA,37.9840911,-120.3821381
San Rafael,CA,37.9735346,-122.5310874
Sausalito,CA,37.8590938,-122.4852507
Ross,CA,37.9624239,-122.5549775
Fairfax,CA,37.9871455,-122.5888686
Stockton,CA,37.9577016,-121.2907796
Tracy,CA,37.7396513,-121.4252227
San Pablo,CA,37.9621457,-122.3455263
San Ramon,CA,37.7799273,-121.9780153
Walnut Creek,CA,37.9063131,-122.064963
Danville,CA,37.8215929,-121.9999606
Turlock,CA,37.4946568,-120.8465941
Waterford,CA,37.6413202,-120.7604834
San Leandro,CA,37.7249296,-122.1560768
Union City,CA,37.5958333,-122.0191667
San Francisco,CA,37.7749295,-122.4194155
San Bruno,CA,37.6304904,-122.4110835
San Carlos,CA,37.5071591,-122.2605222
San Mateo,CA,37.5629917,-122.3255254
South San Francisco,CA,37.654656,-122.4077498
Portola Valley,CA,37.3841067,-122.2352443
Hillsborough,CA,37.5741032,-122.3794163
San Joaquin,CA,36.6066162,-120.1890447
Sanger,CA,36.708006,-119.5559652
Selma,CA,36.5707838,-119.6120765
San Jose,CA,37.3393857,-121.8949555
Santa Clara,CA,37.354108,-121.9552356
Saratoga,CA,37.2638324,-122.0230146
Sunnyvale,CA,37.3688301,-122.0363496
Los Altos Hills,CA,37.3796627,-122.1374637
Los Gatos,CA,37.226611,-121.9746797
Santa Cruz,CA,36.9741171,-122.0307963
Scotts Valley,CA,37.0510595,-122.0146841
Watsonville,CA,36.910231,-121.7568946
San Juan Bautista,CA,36.8455108,-121.5379974
Salinas,CA,36.6777372,-121.6555013
Sand City,CA,36.6171819,-121.8482855
Seaside,CA,36.611041,-121.844605
Soledad,CA,36.424687,-121.3263187
Tulare,CA,36.2077288,-119.3473379
Visalia,CA,36.3302284,-119.2920585
Woodlake,CA,36.4135606,-119.0987176
San Bernardino,CA,34.1083449,-117.2897652
Twentynine Palms,CA,34.1355582,-116.0541689
Upland,CA,34.09751,-117.6483876
Victorville,CA,34.5361067,-117.2911565
Yucaipa,CA,34.033625,-117.0430865
Apple Valley,CA,34.5008311,-117.1858759
San Luis Obispo,CA,35.2827524,-120.6596156
Shafter,CA,35.5005139,-119.2717761
Taft,CA,35.1424671,-119.4565078
Tehachapi,CA,35.1321878,-118.4489739
Wasco,CA,35.5941238,-119.3409457
Santa Barbara,CA,34.4208305,-119.6981901
Santa Maria,CA,34.9530337,-120.4357191
Solvang,CA,34.5958201,-120.1376481
San Buenaventura,CA,34.2675042,-119.2548257
Santa Paula,CA,34.3541659,-119.0592705
Simi Valley,CA,34.2694474,-118.781482
Thousand Oaks,CA,34.1705609,-118.8375937
San Dimas,CA,34.1066756,-117.8067257
San Fernando,CA,34.2819461,-118.4389719
San Gabriel,CA,34.0961111,-118.1058333
San Marino,CA,34.121397,-118.1064585
Santa Clarita,CA,34.3916641,-118.542586
Santa Fe Springs,CA,33.9472359,-118.0853451
Santa Monica,CA,34.0194543,-118.4911912
Sierra Madre,CA,34.1616729,-118.0528456
Signal Hill,CA,33.8044614,-118.1678456
South El Monte,CA,34.0519548,-118.0467339
South Gate,CA,33.954737,-118.2120161
South Pasadena,CA,34.1161196,-118.1503488
Temple City,CA,34.1072305,-118.0578456
Torrance,CA,33.8358492,-118.3406288
Vernon,CA,34.003903,-118.230073
Walnut,CA,34.0202894,-117.8653386
West Covina,CA,34.0686208,-117.9389526
Westlake Village,CA,34.1458389,-118.8056474
Whittier,CA,33.9791793,-118.032844
San Jacinto,CA,33.7839084,-116.958635
Temecula,CA,33.4936391,-117.1483648
San Clemente,CA,33.4269728,-117.6119925
San Juan Capistrano,CA,33.5016932,-117.6625509
Santa Ana,CA,33.7455731,-117.8678338
Seal Beach,CA,33.7414065,-118.1047866
Stanton,CA,33.8025155,-117.9931165
Tustin,CA,33.7458511,-117.826166
Villa Park,CA,33.8144608,-117.8131112
Westminster,CA,33.759183,-118.0067271
Yorba Linda,CA,33.8886259,-117.8131125
San Diego,CA,32.7153292,-117.1572551
San Marcos,CA,33.1433723,-117.1661449
Santee,CA,32.8383828,-116.9739167
Solana Beach,CA,32.991155,-117.2711481
Vista,CA,33.2000368,-117.2425355
Westmorland,CA,33.0372674,-115.6213817
Adin,CA,41.19378,-120.945245
California Pines,CA,41.4098922,-120.6791267
Canby,CA,41.4437793,-120.8702442
Cedarville,CA,41.5290606,-120.1732781
Burnt Ranch,CA,40.8090268,-123.4742085
Bieber,CA,41.1212775,-121.1441396
Bella Vista,CA,40.6407071,-122.2325031
Paradise,CA,39.7596061,-121.6219177
Alleghany,CA,39.4696185,-120.843279
Calpine,CA,39.6662911,-120.4396558
Dobbins,CA,39.3715577,-121.2060694
Truckee,CA,39.327962,-120.1832533
College City,CA,39.0057303,-122.0094129
Camino,CA,38.7382366,-120.6749302
Coloma,CA,38.7999014,-120.890216
Clarksburg,CA,38.4204651,-121.5271772
Windsor,CA,38.5471327,-122.8163802
Bloomfield,CA,38.313805,-122.8511046
Bodega,CA,38.345194,-122.9738878
Carmet,CA,38.3743603,-123.0763912
Cazadero,CA,38.533246,-123.08528
Antelope,CA,38.7082357,-121.3299513
Clay,CA,38.3360244,-121.15939
Courtland,CA,38.3310231,-121.568566
Mammoth Lakes,CA,37.648546,-118.972079
Aspen Springs,CA,37.5546544,-118.7131817
Benton,CA,37.819099,-118.4765094
Bridgeport,CA,38.2557527,-119.2312656
Chalfant,CA,37.5104962,-118.3750841
Coleville,CA,38.5662988,-119.5071119
Buena Vista,CA,38.2943599,-120.9132726
Camanche North Shore,CA,38.2442184,-120.9539155
Camanche Village,CA,38.2699164,-120.9732743
Allendale,CA,38.4446306,-121.943022
Cedar Ridge,CA,38.0657558,-120.2768576
Corte Madera,CA,37.9254806,-122.5274755
San Anselmo,CA,37.9746458,-122.5616448
Tiburon,CA,37.8735377,-122.4566392
Collierville,CA,38.2146386,-121.2688365
Moraga,CA,37.8349263,-122.1296871
Crows Landing,CA,37.3938244,-121.0715976
Bear Valley,CA,37.5688237,-120.1193489
Buck Meadows,CA,37.8127044,-120.0643518
Catheys Valley,CA,37.4324391,-120.0979551
Colma,CA,37.6768779,-122.459695
Woodside,CA,37.4299388,-122.2538557
Ballico,CA,37.4543809,-120.7060337
Cressey,CA,37.4196598,-120.6674207
Calwa,CA,36.7105053,-119.7584755
Centerville,CA,36.7338394,-119.4979071
Bonny Doon,CA,37.0416156,-122.1505224
Brookdale,CA,37.1063361,-122.1060755
Davenport,CA,37.0116165,-122.1919133
Yucca Valley,CA,34.1141743,-116.432235
Avilla Beach,CA,35.1971318,-120.719194
Ballard,CA,34.6358193,-120.1132029
Casmalia,CA,34.8380355,-120.5312785
Cuyama,CA,34.9352537,-119.6151279
Agua Dulce,CA,34.4963817,-118.3256348
Castaic,CA,34.4888822,-118.6228656
Wildomar,CA,33.5989126,-117.2800372
Menifee,CA,33.728354,-117.1464209
Aguanga,CA,33.4428094,-116.8650235
